"","draw_size","tourney_date","match_num","winner_hand","winner_ioc","best_of","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced"
"8398",128,19960624,110,1,"99",5,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8399",128,19960624,111,1,"38",5,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8400",128,19960624,112,1,"82",5,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8401",128,19960624,113,1,"99",5,99,17,3,113,68,58,25,14,4,4,10,6,103,66,52,10,14,4,8
"8402",128,19960624,114,1,"69",5,111,13,7,118,70,63,21,16,2,3,9,7,120,65,47,31,16,5,8
"8403",128,19960624,115,0,"23",5,140,24,9,160,90,82,38,20,4,5,13,4,146,86,69,34,21,6,9
"8404",128,19960624,116,1,"4",5,87,10,5,98,58,52,19,14,4,6,2,4,94,50,33,16,14,1,7
"8405",128,19960624,117,1,"36",5,119,6,5,122,65,48,30,17,6,10,3,4,118,79,52,17,17,6,11
"8406",128,19960624,118,1,"99",5,130,11,5,119,75,67,21,19,4,5,3,4,133,81,58,22,19,6,10
"8407",128,19960624,119,1,"99",5,103,10,3,107,68,50,20,14,4,6,1,7,84,49,28,12,13,8,14
"8408",128,19960624,120,1,"38",5,120,10,3,80,51,42,18,13,0,1,4,10,87,36,25,17,12,4,10
"8409",128,19960624,121,1,"69",5,113,28,5,146,97,88,22,17,6,6,8,8,116,71,59,17,17,3,5
"8410",128,19960624,122,1,"4",5,143,13,10,186,118,98,28,23,7,8,23,12,174,101,90,31,22,6,8
"8411",128,19960624,123,1,"99",5,139,7,6,138,90,70,23,17,5,5,5,2,134,84,58,27,17,7,8
"8412",128,19960624,124,1,"99",5,201,16,7,200,125,100,47,29,6,7,30,12,232,150,131,35,29,6,7
"8413",128,19960624,125,1,"69",5,100,15,3,106,63,52,24,14,8,9,5,12,107,52,36,16,13,4,10
"8414",128,19960624,126,1,"99",5,229,11,4,162,106,79,26,22,2,5,19,5,149,92,72,30,21,3,7
"8415",128,19960624,127,1,"69",5,94,13,3,87,68,59,8,14,1,2,5,2,95,69,43,11,14,6,11
"8416",32,19960909,1,1,"32",3,66,1,1,59,39,30,11,8,7,7,0,0,52,33,16,10,7,5,9
"8417",32,19960909,2,1,"25",3,92,3,1,71,40,29,18,11,5,6,4,4,73,40,33,11,11,5,8
"8418",32,19960909,3,1,"36",3,74,2,0,56,27,18,16,10,0,3,0,0,50,30,14,9,9,2,7
"8419",32,19960909,4,1,"32",3,99,11,3,86,54,37,13,13,4,8,3,5,74,42,30,16,12,3,6
"8420",32,19960909,5,1,"69",3,121,4,5,109,65,47,21,15,9,11,6,5,86,59,40,13,15,2,7
"8421",32,19960909,6,1,"91",3,55,5,0,45,24,22,12,8,3,4,2,1,45,26,14,5,7,6,11
"8422",32,19960909,7,1,"91",3,62,5,1,49,33,22,10,8,2,4,1,0,48,30,16,4,9,1,7
"8423",32,19960909,8,1,"32",3,49,11,0,40,23,20,13,8,0,0,0,2,47,32,17,5,7,5,9
"8424",32,19960909,9,0,"36",3,58,10,2,49,29,25,10,8,2,2,0,0,47,28,13,11,7,5,9
"8425",32,19960909,10,0,"2",3,68,1,0,49,25,22,15,9,1,2,2,0,49,32,19,7,8,7,11
"8426",32,19960909,11,1,"2",3,67,0,1,54,38,27,7,9,1,3,5,2,48,32,18,4,8,5,10
"8427",32,19960909,12,1,"4",3,60,6,0,48,36,28,8,8,4,4,2,1,45,18,9,10,7,6,10
"8428",32,19960909,13,1,"38",3,86,9,1,67,35,29,18,10,6,7,0,1,74,57,34,10,10,3,6
"8429",32,19960909,14,1,"91",3,63,1,3,44,26,22,12,9,2,3,1,1,60,41,22,7,8,4,8
"8430",32,19960909,15,1,"2",3,95,0,2,80,69,43,7,11,9,11,4,3,76,52,31,10,11,1,5
"8431",32,19960909,16,1,"32",3,65,0,1,45,34,25,6,8,0,1,3,5,67,39,24,9,9,8,13
"8432",32,19960909,17,1,"32",3,57,5,2,52,34,26,10,9,4,5,0,2,46,27,15,8,8,0,4
"8433",32,19960909,18,1,"36",3,102,3,2,76,37,27,23,12,1,2,8,9,75,37,26,17,12,2,5
"8434",32,19960909,19,1,"91",3,88,4,4,75,47,36,16,11,8,9,8,4,74,42,31,16,11,3,5
"8435",32,19960909,20,1,"32",3,76,8,1,62,39,26,14,9,8,9,3,3,66,43,27,11,10,2,6
"8436",32,19960909,21,0,"36",3,73,5,2,51,31,24,14,10,1,2,2,1,67,46,31,9,10,5,8
"8437",32,19960909,22,1,"4",3,62,3,1,46,32,26,9,8,1,1,1,1,53,30,15,10,7,7,11
"8438",32,19960909,23,1,"38",3,111,18,3,89,50,41,22,15,0,1,3,1,98,66,45,13,15,5,10
"8439",32,19960909,24,1,"2",3,134,0,2,109,77,47,12,13,10,14,2,2,94,73,40,11,13,4,9
"8440",32,19960909,25,1,"32",3,46,2,0,37,28,21,8,7,2,2,0,3,39,17,8,7,7,2,7
"8441",32,19960909,26,1,"91",3,121,10,3,99,51,39,21,15,5,10,9,2,88,44,31,20,16,5,10
"8442",32,19960909,27,1,"4",3,93,5,3,70,42,29,16,11,1,3,7,6,76,44,33,11,12,9,13
"8443",32,19960909,28,1,"38",3,69,4,2,59,27,22,15,9,2,4,0,2,60,45,22,6,8,2,7
"8444",32,19960909,29,1,"32",3,109,2,1,77,55,39,16,13,2,3,7,2,97,51,36,18,14,3,7
"8445",32,19960909,30,1,"38",3,110,10,3,95,49,38,23,15,4,7,4,2,96,59,37,22,15,5,8
"8446",32,19960909,31,1,"32",3,106,6,2,91,72,51,12,14,7,8,9,3,89,48,31,21,14,4,9
"8447",64,19960722,1,1,"99",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8448",64,19960722,2,1,"90",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8449",64,19960722,3,0,"65",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8450",64,19960722,4,1,"51",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8451",64,19960722,5,1,"4",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8452",64,19960722,6,1,"36",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8453",64,19960722,7,1,"104",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8454",64,19960722,8,1,"82",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8455",64,19960722,9,1,"91",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8456",64,19960722,10,1,"3",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8457",64,19960722,11,1,"101",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8458",64,19960722,12,1,"46",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8459",64,19960722,13,1,"51",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8460",64,19960722,14,1,"98",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8461",64,19960722,15,1,"26",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8462",64,19960722,16,1,"89",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8463",64,19960722,17,1,"35",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8464",64,19960722,18,1,"32",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8465",64,19960722,19,0,"36",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8466",64,19960722,20,1,"91",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8467",64,19960722,21,1,"4",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8468",64,19960722,22,0,"26",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8469",64,19960722,23,1,"100",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8470",64,19960722,24,1,"99",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8471",64,19960722,25,1,"32",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8472",64,19960722,26,0,"12",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8473",64,19960722,27,1,"104",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8474",64,19960722,28,1,"4",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8475",64,19960722,29,1,"25",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8476",64,19960722,30,1,"83",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8477",64,19960722,31,1,"71",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8478",64,19960722,32,1,"82",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8479",64,19960722,33,1,"99",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8480",64,19960722,34,1,"51",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8481",64,19960722,35,1,"4",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8482",64,19960722,36,1,"82",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8483",64,19960722,37,1,"91",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8484",64,19960722,38,1,"46",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8485",64,19960722,39,1,"51",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8486",64,19960722,40,1,"89",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8487",64,19960722,41,1,"32",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8488",64,19960722,42,0,"36",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8489",64,19960722,43,0,"26",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8490",64,19960722,44,1,"99",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8491",64,19960722,45,0,"12",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8492",64,19960722,46,1,"4",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8493",64,19960722,47,1,"83",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8494",64,19960722,48,1,"71",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8495",64,19960722,49,1,"99",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8496",64,19960722,50,1,"82",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8497",64,19960722,51,1,"46",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8498",64,19960722,52,1,"51",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8499",64,19960722,53,1,"32",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8500",64,19960722,54,1,"99",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8501",64,19960722,55,0,"12",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8502",64,19960722,56,1,"83",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8503",64,19960722,57,1,"99",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8504",64,19960722,58,1,"46",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8505",64,19960722,59,1,"32",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8506",64,19960722,60,0,"12",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8507",64,19960722,61,1,"99",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8508",64,19960722,62,1,"32",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8509",64,19960722,63,1,"99",5,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8510",32,19960812,1,1,"32",3,73,4,3,63,50,34,5,10,1,3,2,2,61,31,22,8,10,5,10
"8511",32,19960812,2,1,"100",3,65,5,3,58,34,26,13,9,3,4,3,2,51,35,22,4,8,1,5
"8512",32,19960812,3,0,"5",3,97,1,3,89,62,39,11,14,9,14,2,8,87,51,34,14,14,4,11
"8513",32,19960812,4,1,"25",3,65,0,1,46,37,28,6,8,1,1,2,4,64,36,22,9,8,10,14
"8514",32,19960812,5,1,"32",3,80,3,0,57,47,40,5,10,0,0,1,1,63,41,32,11,11,4,6
"8515",32,19960812,6,1,"2",3,73,0,2,54,42,31,4,8,2,3,1,4,60,36,18,9,8,7,12
"8516",32,19960812,7,1,"5",3,99,2,1,52,35,28,9,9,1,2,2,1,73,55,30,5,9,6,10
"8517",32,19960812,8,1,"32",3,72,0,0,43,23,14,9,8,0,3,0,9,72,43,25,4,9,7,14
"8518",32,19960812,9,0,"32",3,70,4,3,87,52,32,19,14,3,7,2,2,86,60,37,9,14,3,9
"8519",32,19960812,10,0,"25",3,75,1,1,59,38,26,11,10,2,4,3,2,60,50,31,3,10,3,7
"8520",32,19960812,11,1,"32",3,123,4,3,93,58,40,20,14,3,5,0,6,128,77,46,23,15,9,15
"8521",32,19960812,12,1,"32",3,80,1,2,68,40,31,13,10,6,7,1,3,72,46,29,10,9,4,7
"8522",32,19960812,13,1,"63",3,89,3,3,73,43,32,17,11,1,2,2,0,64,37,28,15,11,1,3
"8523",32,19960812,14,1,"71",3,78,2,3,52,37,29,4,9,2,4,2,6,67,39,26,4,10,7,13
"8524",32,19960812,15,1,"23",3,33,0,1,26,12,11,9,5,0,0,4,2,33,19,16,4,5,3,4
"8525",32,19960812,16,1,"12",3,61,4,1,52,37,30,8,10,0,1,3,3,64,49,28,8,9,8,11
"8526",32,19960812,17,1,"32",3,78,1,2,64,43,29,17,10,0,1,3,1,66,43,32,7,9,4,7
"8527",32,19960812,18,1,"25",3,45,0,1,42,37,24,2,7,2,4,0,2,46,29,10,5,7,2,9
"8528",32,19960812,19,1,"32",3,90,0,1,66,41,25,13,9,5,7,0,2,63,49,27,4,9,3,8
"8529",32,19960812,20,1,"5",3,108,6,0,69,47,32,12,12,3,6,2,3,81,35,19,21,12,3,10
"8530",32,19960812,21,0,"32",3,64,2,1,48,33,25,7,8,2,3,1,1,49,28,15,8,8,4,9
"8531",32,19960812,22,1,"32",3,55,1,1,44,29,20,8,8,1,3,1,5,51,28,10,9,9,2,8
"8532",32,19960812,23,1,"71",3,81,1,2,59,43,26,9,9,2,4,2,1,61,29,15,16,9,4,9
"8533",32,19960812,24,1,"12",3,52,0,2,47,27,19,9,7,1,3,2,3,43,26,10,3,8,2,9
"8534",32,19960812,25,1,"25",3,74,2,1,62,49,29,8,10,2,5,2,4,56,32,16,10,9,0,5
"8535",32,19960812,26,1,"32",3,99,0,2,84,58,33,13,11,6,10,0,0,60,48,30,3,10,2,7
"8536",32,19960812,27,1,"32",3,70,0,0,54,33,23,13,8,2,2,1,1,50,26,13,11,7,3,7
"8537",32,19960812,28,1,"71",3,91,1,3,71,49,32,12,11,1,3,0,0,65,35,23,14,11,2,6
"8538",32,19960812,29,1,"32",3,23,1,0,20,13,9,3,4,2,3,0,0,16,11,5,1,3,0,2
"8539",32,19960812,30,1,"32",3,54,2,0,45,34,27,9,8,4,4,0,2,37,25,13,3,7,0,4
"8540",32,19960812,31,1,"32",3,76,1,2,52,37,25,9,9,0,3,0,0,63,47,23,7,9,5,11
"8541",32,19961104,1,1,"83",3,116,6,7,85,43,32,21,15,2,6,9,2,106,56,33,27,15,10,15
"8542",32,19961104,2,0,"32",3,58,3,0,50,27,19,21,10,0,0,8,0,52,30,22,13,10,0,2
"8543",32,19961104,3,1,"104",3,92,2,2,75,41,31,22,13,2,3,21,9,98,59,44,15,14,6,9
"8544",32,19961104,4,1,"89",3,146,21,10,116,60,55,32,17,6,6,18,6,147,77,55,41,17,12,13
"8545",32,19961104,5,1,"25",3,97,15,1,76,46,41,14,13,9,10,12,3,86,40,28,28,14,8,11
"8546",32,19961104,6,1,"38",3,81,11,5,79,41,33,11,11,1,4,1,6,55,23,17,15,11,3,8
"8547",32,19961104,7,1,"83",3,87,16,5,95,57,46,17,14,3,4,4,4,97,59,38,18,14,4,8
"8548",32,19961104,8,1,"99",3,65,3,1,62,36,26,17,10,1,2,5,4,58,34,24,11,10,1,4
"8549",32,19961104,9,1,"99",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8550",32,19961104,10,0,"35",3,74,8,1,63,33,30,17,10,1,1,7,0,64,35,28,13,10,3,5
"8551",32,19961104,11,1,"69",3,75,6,1,74,41,34,12,10,8,9,6,2,58,41,29,6,10,4,7
"8552",32,19961104,12,1,"99",3,69,3,2,52,30,26,16,10,1,1,5,2,62,32,27,11,9,1,3
"8553",32,19961104,13,1,"32",3,124,5,6,127,69,49,28,16,11,14,10,2,106,66,50,17,16,4,7
"8554",32,19961104,14,0,"25",3,77,5,5,64,32,28,17,11,2,3,7,8,75,38,27,18,11,6,9
"8555",32,19961104,15,1,"89",3,68,9,0,58,32,27,18,10,0,0,9,6,72,29,21,22,10,8,10
"8556",32,19961104,16,0,"23",3,87,6,1,54,44,43,6,11,1,1,5,2,52,44,39,3,11,0,1
"8557",32,19961104,17,1,"83",3,99,6,3,76,37,30,21,14,0,2,2,2,100,52,33,26,13,9,12
"8558",32,19961104,18,1,"104",3,119,4,2,93,55,46,23,16,3,4,19,5,98,57,48,18,16,3,5
"8559",32,19961104,19,1,"38",3,120,7,6,98,38,29,36,16,3,6,19,6,99,51,40,21,16,4,9
"8560",32,19961104,20,1,"83",3,133,19,10,116,59,51,31,18,3,3,10,6,121,73,57,28,18,9,10
"8561",32,19961104,21,1,"99",3,106,17,2,80,49,41,17,12,1,2,16,2,91,52,40,19,12,7,8
"8562",32,19961104,22,1,"69",3,107,4,4,68,37,29,18,11,4,5,5,2,90,59,38,14,11,4,6
"8563",32,19961104,23,0,"25",3,114,3,3,101,54,42,27,17,2,5,6,6,105,58,40,24,16,3,6
"8564",32,19961104,24,0,"23",3,36,12,3,40,20,19,14,8,2,2,2,1,37,22,14,3,7,1,5
"8565",32,19961104,25,1,"83",3,79,18,4,78,47,37,15,10,9,10,0,3,70,34,19,19,10,5,8
"8566",32,19961104,26,1,"38",3,64,10,4,56,31,28,14,10,2,2,4,5,61,33,24,12,10,5,8
"8567",32,19961104,27,1,"99",3,84,6,2,71,45,37,16,11,4,4,3,1,68,48,34,11,10,1,2
"8568",32,19961104,28,0,"23",3,56,10,5,47,26,25,11,9,0,0,0,5,59,28,20,13,9,6,10
"8569",32,19961104,29,1,"83",3,85,7,4,75,41,35,20,11,2,2,15,4,82,40,33,20,11,5,6
"8570",32,19961104,30,0,"23",3,72,21,7,64,33,29,19,11,4,5,4,2,61,39,29,13,11,0,2
"8571",32,19961104,31,0,"23",3,74,22,8,66,34,31,16,12,3,4,7,8,70,43,35,9,13,1,5
"8572",32,19960304,1,1,"82",3,60,6,1,52,26,25,14,10,1,2,3,4,60,34,21,12,9,8,12
"8573",32,19960304,2,1,"72",3,109,7,2,80,51,38,14,13,1,3,9,2,86,40,26,22,13,4,9
"8574",32,19960304,3,1,"99",3,58,5,3,50,33,25,6,9,1,4,1,3,59,37,20,6,9,2,8
"8575",32,19960304,4,1,"91",3,99,4,3,79,38,32,20,13,1,3,4,7,83,45,26,21,13,3,7
"8576",32,19960304,5,1,"32",3,71,1,2,73,57,34,9,11,7,10,6,4,58,31,20,10,11,1,6
"8577",32,19960304,6,1,"54",3,59,4,2,40,18,16,17,8,0,0,0,0,51,29,18,7,8,4,8
"8578",32,19960304,7,1,"99",3,54,0,0,43,24,18,15,8,1,1,2,2,52,34,21,5,8,1,5
"8579",32,19960304,8,1,"99",3,85,3,2,71,42,27,17,10,7,9,4,3,54,32,22,5,9,5,9
"8580",32,19960304,9,0,"17",3,52,5,1,45,28,22,14,9,0,0,2,2,48,26,18,8,8,2,5
"8581",32,19960304,10,0,"15",3,65,7,9,68,42,33,11,10,6,7,5,4,54,31,23,10,9,4,7
"8582",32,19960304,11,1,"32",3,126,7,7,113,44,34,38,14,10,12,6,5,97,64,47,10,14,6,9
"8583",32,19960304,12,1,"32",3,91,1,2,88,57,36,14,11,9,12,5,5,75,47,31,8,11,4,9
"8584",32,19960304,13,1,"91",3,78,8,2,60,33,25,14,10,2,5,3,5,66,31,20,12,9,1,6
"8585",32,19960304,14,1,"4",3,89,11,3,68,40,31,13,10,4,6,1,3,83,46,28,17,11,7,11
"8586",32,19960304,15,1,"91",3,85,4,7,62,33,23,14,10,3,6,5,3,77,37,25,12,11,9,15
"8587",32,19960304,16,1,"99",3,67,3,5,57,31,24,16,10,5,6,0,3,55,22,14,17,9,2,5
"8588",32,19960304,17,1,"82",3,75,7,2,56,29,24,13,10,4,6,3,1,72,47,28,11,10,5,9
"8589",32,19960304,18,1,"99",3,99,5,6,75,36,23,20,14,6,11,1,8,88,45,30,18,14,7,13
"8590",32,19960304,19,1,"32",3,73,1,2,55,46,36,4,10,1,2,5,4,61,26,21,13,9,8,11
"8591",32,19960304,20,1,"99",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8592",32,19960304,21,0,"17",3,135,14,1,124,80,62,21,17,3,5,20,7,125,84,67,19,17,8,9
"8593",32,19960304,22,1,"32",3,55,4,0,42,30,23,10,9,1,2,7,4,62,29,21,12,9,3,7
"8594",32,19960304,23,1,"4",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8595",32,19960304,24,1,"91",3,79,2,6,70,35,25,21,10,7,8,7,3,59,39,21,12,10,1,5
"8596",32,19960304,25,1,"82",3,99,7,3,87,45,34,19,15,0,4,12,2,89,44,30,26,15,5,9
"8597",32,19960304,26,1,"32",3,108,1,5,106,86,53,8,15,9,15,5,4,95,63,44,12,16,3,9
"8598",32,19960304,27,0,"17",3,73,6,3,60,33,29,16,10,2,3,1,2,66,45,30,8,9,4,7
"8599",32,19960304,28,1,"4",3,79,7,1,62,36,28,13,11,0,3,4,5,70,42,25,10,10,1,6
"8600",32,19960304,29,1,"82",3,50,9,1,43,29,28,5,8,0,0,0,3,58,50,27,3,8,3,7
"8601",32,19960304,30,0,"17",3,69,6,1,59,33,28,18,11,4,4,6,0,60,40,29,10,11,0,2
"8602",32,19960304,31,1,"82",3,89,10,2,71,36,32,18,13,2,4,4,6,89,43,31,22,13,3,6
"8603",32,19960415,1,1,"99",3,70,2,1,54,38,26,8,9,3,5,2,6,59,26,18,11,10,2,7
"8604",32,19960415,2,0,"2",3,71,2,5,61,37,30,9,9,3,4,0,3,54,37,22,6,8,4,8
"8605",32,19960415,3,0,"91",3,131,5,5,108,71,48,13,15,12,17,1,18,118,61,44,22,15,9,14
"8606",32,19960415,4,1,"99",3,170,3,2,124,78,50,25,17,11,16,13,6,137,75,49,30,17,17,22
"8607",32,19960415,5,1,"38",3,109,3,3,79,39,30,21,11,5,6,2,4,88,58,39,13,11,3,5
"8608",32,19960415,6,1,"29",3,137,4,2,121,79,55,19,16,8,11,9,3,94,60,45,15,15,6,9
"8609",32,19960415,7,1,"2",3,78,1,0,49,36,30,7,9,2,2,2,6,76,40,27,12,9,9,13
"8610",32,19960415,8,1,"29",3,126,1,0,95,54,33,21,16,1,6,9,4,93,56,40,16,15,0,5
"8611",32,19960415,9,1,"99",3,97,2,0,79,56,40,17,14,2,3,5,2,82,47,34,20,14,1,3
"8612",32,19960415,10,1,"8",3,90,4,2,68,37,27,16,10,4,5,1,1,66,44,28,12,9,7,10
"8613",32,19960415,11,1,"98",3,97,1,1,73,51,37,10,12,2,5,5,2,84,49,29,15,13,5,11
"8614",32,19960415,12,1,"4",3,67,2,1,63,26,18,23,9,4,5,2,4,55,29,17,11,8,4,8
"8615",32,19960415,13,1,"91",3,89,1,1,61,38,27,14,8,4,4,2,1,62,34,22,9,8,6,10
"8616",32,19960415,14,1,"4",3,126,10,6,103,61,43,24,15,7,10,1,0,83,71,45,6,14,3,6
"8617",32,19960415,15,1,"99",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"8618",32,19960415,16,0,"2",3,76,1,1,69,43,32,13,9,7,7,1,2,51,39,23,5,8,2,5
"8619",32,19960415,17,1,"99",3,128,7,6,107,64,48,21,16,5,7,4,2,105,62,34,26,15,3,7
"8620",32,19960415,18,1,"99",3,143,5,2,123,94,52,12,16,13,20,5,3,109,76,39,14,16,6,14
"8621",32,19960415,19,1,"38",3,72,5,1,54,33,27,14,9,3,3,5,3,50,33,23,6,9,4,7
"8622",32,19960415,20,1,"2",3,81,0,6,60,43,28,7,9,7,10,0,0,59,45,21,7,10,4,10
"8623",32,19960415,21,1,"99",3,58,4,0,41,28,23,6,8,0,1,0,2,53,31,16,8,8,5,10
"8624",32,19960415,22,1,"98",3,70,2,0,57,50,38,3,9,2,2,2,3,68,30,23,16,9,10,13
"8625",32,19960415,23,1,"91",3,105,1,1,65,46,35,13,11,3,4,4,1,82,40,27,20,10,7,9
"8626",32,19960415,24,0,"2",3,116,2,0,83,63,49,13,14,3,3,5,4,117,80,50,16,14,8,12
"8627",32,19960415,25,1,"99",3,64,7,2,63,39,28,17,10,2,2,1,1,51,35,25,8,9,0,2
"8628",32,19960415,26,1,"2",3,90,0,0,61,51,32,6,10,1,4,2,2,80,42,27,14,10,3,8
"8629",32,19960415,27,1,"98",3,130,1,2,95,76,47,9,14,8,11,4,0,104,73,47,16,15,11,15
"8630",32,19960415,28,0,"2",3,73,6,0,42,30,21,11,9,0,1,3,1,63,39,21,12,9,5,9
"8631",32,19960415,29,1,"99",3,122,6,0,91,53,33,21,11,10,12,0,3,93,71,44,8,11,7,10
"8632",32,19960415,30,1,"98",3,111,1,1,80,62,42,10,14,2,5,6,0,94,56,35,17,14,5,10
"8633",32,19960415,31,1,"99",3,169,7,1,119,72,51,26,17,5,7,0,0,124,100,60,17,17,11,15
"8634",32,19960520,1,0,"5",3,36,3,2,29,15,10,12,6,0,1,0,8,34,19,4,2,7,1,8
"8635",32,19960520,2,1,"38",3,84,7,2,62,33,25,20,12,1,2,1,8,84,38,29,20,12,7,11
"8636",32,19960520,3,1,"54",3,76,2,2,60,38,27,14,10,0,1,2,1,52,28,17,13,10,0,4
"8637",32,19960520,4,1,"51",3,75,1,2,61,31,24,15,10,3,5,3,4,66,35,24,11,10,4,8
"8638",32,19960520,5,0,"36",3,70,13,2,57,41,33,8,11,0,2,1,1,62,51,30,5,10,2,6
"8639",32,19960520,6,1,"32",3,84,1,1,68,52,39,8,14,2,5,2,8,87,46,30,16,13,7,12
