"","draw_size","tourney_date","match_num","winner_hand","winner_ioc","best_of","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced"
"23421",128,20010528,47,1,"33",5,226,25,10,177,96,74,40,27,13,18,2,2,151,116,70,24,27,8,16
"23422",128,20010528,48,1,"96",5,110,4,2,82,57,45,12,15,2,5,5,3,96,48,32,18,14,8,14
"23423",128,20010528,49,0,"6",5,196,18,7,166,86,67,41,23,14,18,15,7,145,88,67,28,23,8,12
"23424",128,20010528,50,1,"30",5,212,14,5,142,99,67,25,24,10,15,10,4,157,78,55,39,24,12,18
"23425",128,20010528,51,0,"16",5,167,6,7,180,106,68,34,23,17,23,16,4,127,71,50,27,22,7,14
"23426",128,20010528,52,1,"33",5,141,4,5,123,79,46,24,15,18,22,1,6,106,62,39,11,15,16,24
"23427",128,20010528,53,1,"84",5,104,10,5,84,44,33,23,14,11,13,0,12,99,44,25,24,13,13,20
"23428",128,20010528,54,1,"5",5,42,6,1,34,20,16,11,5,0,0,0,0,25,17,8,3,6,5,8
"23429",128,20010528,55,1,"30",5,71,7,1,55,34,31,17,11,0,0,2,3,71,40,16,17,12,6,12
"23430",128,20010528,56,1,"30",5,221,0,6,165,105,69,27,23,13,20,11,2,142,82,50,29,24,13,22
"23431",128,20010528,57,1,"30",5,240,12,7,162,86,59,42,23,10,16,6,9,140,79,54,27,23,12,19
"23432",128,20010528,58,1,"36",5,182,7,10,150,85,62,26,25,13,21,3,5,156,105,64,27,25,6,15
"23433",128,20010528,59,0,"58",5,125,8,2,86,49,37,20,18,5,8,2,5,111,68,42,20,17,10,16
"23434",128,20010528,60,1,"86",5,177,1,4,129,84,65,26,21,5,7,4,6,149,72,49,43,21,9,13
"23435",128,20010528,61,0,"34",5,112,15,4,82,47,37,19,15,3,5,0,3,109,64,36,22,14,17,24
"23436",128,20010528,62,1,"33",5,122,1,1,107,62,39,33,16,6,8,12,9,97,49,37,22,15,5,9
"23437",128,20010528,63,1,"30",5,173,5,4,113,69,54,25,19,5,6,4,3,122,74,49,22,18,10,15
"23438",128,20010528,64,1,"78",5,134,15,3,109,58,44,38,19,2,3,1,6,108,59,40,23,18,6,12
"23439",128,20010528,65,1,"13",5,123,5,0,96,53,40,23,15,4,6,12,7,98,57,39,16,15,6,11
"23440",128,20010528,66,1,"58",5,43,3,1,29,20,15,7,5,2,2,3,1,40,24,19,4,5,6,7
"23441",128,20010528,67,1,"96",5,120,4,4,85,57,32,14,16,8,15,7,9,107,47,35,25,15,5,12
"23442",128,20010528,68,1,"9",5,15,2,0,12,5,4,4,2,0,0,0,2,18,9,4,3,2,4,6
"23443",128,20010528,69,1,"24",5,127,9,1,103,51,37,32,18,3,6,3,2,111,73,50,16,17,7,12
"23444",128,20010528,70,1,"30",5,84,4,1,71,47,33,16,12,0,1,0,2,70,29,17,14,12,9,16
"23445",128,20010528,71,1,"9",5,147,3,2,118,75,48,18,19,9,16,14,11,118,61,44,20,19,12,20
"23446",128,20010528,72,1,"78",5,198,9,14,153,80,54,29,21,13,21,6,6,150,87,54,23,21,12,20
"23447",128,20010528,73,1,"30",5,99,3,3,59,33,27,19,11,1,1,1,5,71,38,21,8,11,17,24
"23448",128,20010528,74,1,"30",5,162,2,1,117,89,62,16,20,9,13,12,10,130,77,56,21,20,10,16
"23449",128,20010528,75,1,"24",5,173,5,5,130,79,53,24,19,5,10,10,8,142,62,40,39,19,12,19
"23450",128,20010528,76,1,"86",5,172,8,11,140,77,60,28,21,10,15,15,6,126,47,41,34,20,10,17
"23451",128,20010528,77,1,"34",5,121,7,1,94,54,39,19,13,8,10,0,1,72,43,25,13,13,2,9
"23452",128,20010528,78,1,"4",5,206,9,1,127,70,44,32,22,8,15,2,7,148,94,52,27,22,16,25
"23453",128,20010528,79,1,"96",5,230,37,7,188,113,84,40,27,14,17,16,0,163,99,73,33,28,12,17
"23454",128,20010528,80,1,"6",5,100,1,2,69,35,27,21,11,7,8,2,2,75,49,23,8,11,9,17
"23455",128,20010528,81,1,"30",5,125,8,7,96,43,34,36,15,5,5,11,8,104,56,40,20,14,11,14
"23456",128,20010528,82,1,"36",5,185,5,6,130,82,59,21,17,11,14,5,7,122,76,45,23,17,9,15
"23457",128,20010528,83,1,"33",5,102,9,2,77,40,31,23,12,9,10,3,7,76,36,20,17,13,7,14
"23458",128,20010528,84,1,"33",5,97,11,0,73,35,25,27,12,3,3,0,2,70,50,24,11,12,9,15
"23459",128,20010528,85,0,"4",5,126,6,4,101,52,39,29,16,3,6,1,2,93,46,29,22,17,13,19
"23460",128,20010528,86,1,"30",5,92,4,3,79,33,25,29,13,4,5,2,7,66,32,22,10,12,9,15
"23461",128,20010528,87,0,"13",5,102,6,1,80,44,33,21,11,8,8,5,2,67,34,19,12,11,6,13
"23462",128,20010528,88,1,"96",5,114,0,1,72,49,33,18,13,4,5,9,8,99,50,31,16,12,20,27
"23463",128,20010528,89,0,"6",5,104,24,1,94,61,51,22,16,6,7,6,3,99,84,56,9,16,4,7
"23464",128,20010528,90,1,"33",5,93,6,5,83,47,37,19,15,5,7,1,5,88,57,31,18,14,5,10
"23465",128,20010528,91,1,"84",5,197,9,2,147,97,70,30,26,7,10,2,5,169,104,67,39,27,5,10
"23466",128,20010528,92,1,"30",5,224,7,4,152,92,66,34,23,5,9,10,2,166,99,65,31,23,5,11
"23467",128,20010528,93,1,"30",5,118,4,3,78,46,37,18,15,9,11,8,4,105,57,37,18,15,10,16
"23468",128,20010528,94,1,"86",5,150,8,2,134,88,63,22,23,4,9,16,2,130,82,59,24,23,8,13
"23469",128,20010528,95,1,"33",5,166,2,1,117,76,55,26,20,4,7,8,1,137,79,48,27,20,8,15
"23470",128,20010528,96,1,"78",5,209,12,7,149,84,62,32,24,13,18,8,5,165,87,61,36,24,9,16
"23471",128,20010528,97,1,"13",5,191,12,1,169,106,69,35,20,11,15,6,2,124,71,52,25,21,10,17
"23472",128,20010528,98,1,"96",5,178,2,0,152,110,66,23,21,20,25,11,8,130,70,52,27,22,9,15
"23473",128,20010528,99,1,"30",5,101,5,1,75,48,36,16,12,5,6,3,10,105,53,31,18,12,15,22
"23474",128,20010528,100,1,"78",5,125,9,3,101,53,38,21,16,6,10,5,3,98,56,31,22,15,4,11
"23475",128,20010528,101,1,"30",5,152,7,3,105,60,40,26,17,10,13,4,5,121,75,42,16,17,10,21
"23476",128,20010528,102,1,"86",5,184,11,12,159,92,66,35,26,8,13,9,7,160,91,68,27,25,12,19
"23477",128,20010528,103,1,"4",5,206,4,0,144,99,71,28,26,7,11,0,2,156,91,66,32,25,11,16
"23478",128,20010528,104,1,"6",5,138,15,3,101,61,41,23,13,5,6,0,5,92,52,40,17,13,14,16
"23479",128,20010528,105,1,"30",5,114,4,1,70,41,32,20,14,1,3,2,4,92,49,30,21,15,4,11
"23480",128,20010528,106,1,"33",5,190,4,3,146,89,58,23,23,14,22,4,4,140,71,43,32,22,20,29
"23481",128,20010528,107,0,"4",5,149,7,3,112,64,50,25,19,4,7,2,6,124,77,53,20,20,12,19
"23482",128,20010528,108,1,"96",5,145,2,3,119,74,40,24,17,18,24,4,5,118,64,36,22,16,15,25
"23483",128,20010528,109,0,"6",5,193,22,15,165,90,75,42,24,9,11,2,1,159,112,81,33,24,8,10
"23484",128,20010528,110,1,"84",5,139,4,3,112,72,54,16,17,14,18,2,4,115,70,41,26,18,10,15
"23485",128,20010528,111,1,"30",5,108,5,4,83,37,29,28,12,5,6,2,1,74,43,26,10,13,7,13
"23486",128,20010528,112,1,"33",5,192,1,2,133,72,41,30,21,14,23,7,2,134,78,51,24,22,15,24
"23487",128,20010528,113,1,"13",5,205,11,1,155,92,66,31,23,16,22,2,2,163,103,61,33,24,16,23
"23488",128,20010528,114,1,"78",5,151,2,6,121,63,47,23,18,9,14,6,3,118,77,49,19,18,10,16
"23489",128,20010528,115,1,"30",5,99,7,3,74,45,36,17,13,6,7,10,4,79,38,26,17,13,6,12
"23490",128,20010528,116,1,"6",5,252,5,4,172,98,67,38,24,17,22,9,3,170,102,64,33,23,18,26
"23491",128,20010528,117,1,"33",5,122,12,0,92,46,34,25,13,4,6,2,3,90,46,24,18,13,12,19
"23492",128,20010528,118,1,"96",5,179,4,1,125,84,58,19,21,7,12,15,12,164,81,55,34,20,21,29
"23493",128,20010528,119,1,"84",5,147,5,3,106,57,45,29,18,3,5,12,9,147,74,53,30,18,19,24
"23494",128,20010528,120,1,"30",5,148,1,1,83,30,21,34,13,1,3,2,3,97,59,31,18,14,13,19
"23495",128,20010528,121,1,"13",5,152,13,2,129,62,47,40,19,11,13,8,4,118,53,36,34,19,6,10
"23496",128,20010528,122,1,"30",5,129,5,1,88,61,41,17,12,6,7,2,4,92,57,31,13,13,15,22
"23497",128,20010528,123,1,"33",5,109,10,0,93,53,40,21,15,6,9,0,5,98,69,47,5,15,6,13
"23498",128,20010528,124,1,"30",5,161,1,4,127,82,50,23,17,12,16,2,5,104,69,42,15,17,10,17
"23499",128,20010528,125,1,"13",5,130,10,2,100,62,41,23,14,14,16,1,5,105,69,42,15,15,15,20
"23500",128,20010528,126,1,"30",5,159,3,4,98,44,31,33,16,7,10,4,0,111,60,36,25,16,10,15
"23501",128,20010528,127,1,"13",5,192,10,2,123,72,50,27,19,8,11,5,4,121,64,42,20,19,14,23
"23502",48,20011015,1,1,"11",3,78,17,1,57,38,34,12,10,0,0,0,2,79,59,38,12,10,8,10
"23503",48,20011015,2,1,"6",3,109,13,9,95,56,42,19,14,3,4,4,8,80,51,39,13,13,7,9
"23504",48,20011015,3,0,"7",3,137,0,4,97,64,44,18,15,6,9,3,3,112,54,36,33,16,10,14
"23505",48,20011015,4,0,"16",3,91,7,1,66,42,36,13,13,0,1,3,4,90,56,38,14,12,2,6
"23506",48,20011015,5,1,"86",3,79,10,0,60,29,25,20,11,0,0,3,5,61,30,18,19,10,2,4
"23507",48,20011015,6,1,"33",3,60,11,4,49,28,28,12,10,0,0,8,4,48,23,18,13,9,0,2
"23508",48,20011015,7,1,"24",3,63,2,2,48,35,30,8,9,0,0,6,1,51,23,12,14,8,2,5
"23509",48,20011015,8,1,"76",3,104,9,2,68,47,40,10,12,1,1,10,0,88,43,33,22,12,7,9
"23510",48,20011015,9,1,"30",3,131,5,0,85,48,31,24,14,6,9,11,5,99,45,31,21,13,8,12
"23511",48,20011015,10,1,"77",3,98,14,3,91,45,36,21,14,6,9,18,5,88,56,42,14,14,2,5
"23512",48,20011015,11,1,"4",3,75,1,3,60,46,35,7,9,3,3,0,0,46,34,20,7,8,1,4
"23513",48,20011015,12,1,"24",3,57,2,0,48,33,26,10,9,3,4,0,1,45,27,15,7,8,3,7
"23514",48,20011015,13,1,"36",3,108,9,9,97,53,36,22,14,6,9,10,6,83,38,26,20,14,5,10
"23515",48,20011015,14,1,"27",3,122,11,5,80,41,34,21,13,4,5,7,2,91,51,33,20,13,5,9
"23516",48,20011015,15,1,"65",3,82,2,3,50,29,21,14,9,1,2,0,2,81,48,29,11,9,6,10
"23517",48,20011015,16,0,"58",3,95,1,3,61,37,25,15,9,4,5,0,7,78,38,23,16,9,12,16
"23518",48,20011015,17,1,"11",3,116,11,3,88,53,43,21,16,4,7,20,5,105,58,48,18,16,3,6
"23519",48,20011015,18,0,"21",3,108,16,8,88,51,44,20,15,4,5,20,3,93,50,45,21,15,7,8
"23520",48,20011015,19,1,"96",3,84,12,4,68,46,39,13,11,0,0,4,5,81,50,37,14,10,8,9
"23521",48,20011015,20,0,"16",3,77,7,1,78,44,35,15,11,7,9,6,1,65,34,22,18,10,2,5
"23522",48,20011015,21,1,"86",3,138,13,7,101,58,48,24,16,4,6,10,0,120,66,46,30,15,17,19
"23523",48,20011015,22,1,"96",3,110,5,1,77,48,37,19,12,0,0,23,8,96,53,43,22,12,5,5
"23524",48,20011015,23,1,"24",3,96,9,2,78,49,37,15,13,4,6,10,1,72,30,25,22,14,4,8
"23525",48,20011015,24,1,"78",3,136,11,3,105,52,37,29,15,8,11,13,4,128,82,61,13,16,8,12
"23526",48,20011015,25,1,"33",3,95,2,0,61,30,22,15,9,3,5,3,2,67,39,22,12,10,5,10
"23527",48,20011015,26,1,"77",3,105,11,0,78,44,38,21,14,1,2,7,2,111,64,40,28,15,6,8
"23528",48,20011015,27,1,"4",3,131,7,4,83,50,39,15,15,3,6,13,2,97,60,38,19,15,5,9
"23529",48,20011015,28,1,"6",3,106,12,8,90,48,37,18,14,5,8,7,3,89,46,36,18,14,2,6
"23530",48,20011015,29,1,"34",3,57,3,1,43,29,21,8,8,0,1,1,0,40,22,9,7,7,0,5
"23531",48,20011015,30,1,"27",3,139,16,5,94,62,49,14,15,10,12,6,6,92,56,40,17,15,5,9
"23532",48,20011015,31,1,"36",3,137,9,5,109,54,40,28,15,6,9,8,1,96,69,45,12,15,4,8
"23533",48,20011015,32,0,"58",3,97,9,1,75,42,31,23,12,0,1,10,1,78,52,43,8,12,3,5
"23534",48,20011015,33,1,"11",3,118,14,5,108,76,65,16,17,3,4,31,6,106,66,55,23,17,0,0
"23535",48,20011015,34,1,"96",3,130,20,10,105,58,45,26,16,4,6,8,0,100,59,42,24,16,4,6
"23536",48,20011015,35,1,"86",3,144,17,6,108,59,42,27,17,1,4,22,5,136,81,54,25,16,11,15
"23537",48,20011015,36,1,"78",3,60,7,1,65,40,34,12,10,0,0,7,3,55,34,21,12,9,5,7
"23538",48,20011015,37,1,"77",3,142,6,2,114,56,38,31,15,11,14,6,0,105,53,41,26,15,4,7
"23539",48,20011015,38,1,"6",3,127,9,2,80,41,31,23,13,1,2,2,1,89,48,32,22,13,5,8
"23540",48,20011015,39,1,"34",3,97,3,0,65,49,41,8,10,1,1,5,2,68,40,29,14,10,3,5
"23541",48,20011015,40,1,"36",3,131,17,3,95,51,43,22,16,3,6,7,1,107,63,46,20,15,10,13
"23542",48,20011015,41,1,"11",3,67,11,2,60,42,32,9,9,6,6,3,2,52,38,23,7,9,1,4
"23543",48,20011015,42,1,"78",3,86,14,3,73,39,29,19,11,5,6,9,3,62,35,25,13,11,3,6
"23544",48,20011015,43,1,"6",3,141,7,4,91,39,31,31,14,7,8,10,4,112,57,41,22,15,7,12
"23545",48,20011015,44,1,"36",3,123,5,6,92,49,36,22,14,6,8,6,3,86,51,39,15,13,6,8
"23546",48,20011015,45,1,"11",3,88,10,1,74,36,29,20,11,1,3,5,8,68,28,18,23,10,0,3
"23547",48,20011015,46,1,"36",3,138,13,2,94,62,43,17,15,5,8,3,6,89,38,27,30,16,8,12
"23548",48,20011015,47,1,"36",5,93,9,1,62,33,29,20,12,0,0,11,3,78,44,32,9,12,4,10
"23549",48,20011029,1,1,"24",3,75,3,1,54,34,26,16,10,1,1,2,2,67,44,29,12,10,5,7
"23550",48,20011029,2,1,"65",3,68,2,0,47,30,24,12,9,2,3,4,4,62,36,22,11,9,7,11
"23551",48,20011029,3,0,"86",3,88,5,0,74,50,38,12,12,4,5,1,2,70,42,29,12,12,2,6
"23552",48,20011029,4,1,"85",3,146,9,3,99,55,42,26,16,5,7,9,5,96,54,40,20,15,2,6
"23553",48,20011029,5,1,"6",3,68,14,1,63,34,28,18,10,5,5,4,1,47,29,23,8,9,1,3
"23554",48,20011029,6,1,"30",3,77,1,0,64,46,33,10,9,3,4,7,9,64,34,25,11,10,7,11
"23555",48,20011029,7,1,"24",3,63,1,0,51,39,29,6,10,1,3,2,3,57,35,20,10,9,2,6
"23556",48,20011029,8,1,"33",3,49,9,1,33,19,18,10,7,0,0,2,0,39,18,16,9,7,4,6
"23557",48,20011029,9,1,"85",3,72,15,6,61,41,34,11,10,2,3,4,3,71,47,30,10,10,2,5
"23558",48,20011029,10,1,"9",3,68,3,3,68,45,34,13,10,4,4,15,2,60,30,26,11,9,5,7
"23559",48,20011029,11,0,"58",3,131,5,2,93,45,31,27,14,0,3,13,3,89,44,38,19,14,5,7
"23560",48,20011029,12,1,"30",3,73,5,1,58,29,23,17,8,7,7,7,3,79,45,29,14,9,6,10
"23561",48,20011029,13,1,"21",3,61,9,3,57,33,28,15,10,0,0,7,2,54,30,21,11,9,2,5
"23562",48,20011029,14,1,"9",3,74,5,3,81,54,38,17,11,4,4,7,1,60,42,32,11,11,0,1
"23563",48,20011029,15,1,"86",3,75,12,2,53,29,22,16,8,4,4,6,6,60,30,21,11,9,1,5
"23564",48,20011029,16,1,"27",3,171,15,6,113,64,54,26,18,1,2,10,6,127,84,66,17,18,5,7
"23565",48,20011029,17,1,"13",3,54,8,0,46,21,19,19,9,1,1,1,1,58,39,25,6,9,6,9
"23566",48,20011029,18,1,"65",3,100,5,3,98,71,53,16,16,3,4,15,4,78,47,39,18,15,2,4
"23567",48,20011029,19,0,"86",3,87,8,2,82,57,48,17,15,0,1,27,3,87,56,52,15,16,0,1
"23568",48,20011029,20,1,"78",3,148,9,4,123,70,51,27,17,9,12,14,4,101,63,43,22,17,2,5
"23569",48,20011029,21,1,"78",3,84,9,5,71,36,31,19,11,3,4,14,1,65,37,30,13,11,4,6
"23570",48,20011029,22,1,"30",3,106,5,0,89,58,40,17,11,5,6,9,1,78,47,32,16,11,9,11
"23571",48,20011029,23,1,"24",3,118,6,4,105,61,46,25,17,1,4,15,2,125,81,57,21,17,9,13
"23572",48,20011029,24,1,"33",3,77,8,5,55,27,23,14,9,4,6,0,5,59,36,23,8,10,4,9
"23573",48,20011029,25,1,"33",3,64,6,3,57,35,32,9,9,2,2,4,2,54,36,24,6,8,2,5
"23574",48,20011029,26,1,"9",3,141,9,2,110,64,46,23,17,4,8,19,7,123,57,43,31,17,7,11
"23575",48,20011029,27,0,"58",3,79,6,0,59,36,30,15,10,3,3,9,0,58,37,27,10,10,3,5
"23576",48,20011029,28,1,"30",3,77,7,4,56,28,24,15,9,2,2,3,5,71,36,26,15,10,8,11
"23577",48,20011029,29,1,"36",3,66,7,1,49,35,31,8,10,1,2,8,3,62,47,28,6,9,4,7
"23578",48,20011029,30,1,"9",3,129,10,4,88,52,44,15,15,3,7,7,4,101,50,38,26,16,6,10
"23579",48,20011029,31,1,"86",3,93,23,3,72,41,37,15,11,2,2,8,3,74,37,29,20,10,1,2
"23580",48,20011029,32,1,"27",3,145,12,7,92,59,49,17,15,3,4,9,1,91,50,38,24,15,10,12
"23581",48,20011029,33,1,"65",3,105,8,2,77,59,48,11,15,1,2,11,4,96,58,44,19,15,8,10
"23582",48,20011029,34,0,"86",3,56,3,3,52,35,29,10,10,2,3,6,0,50,26,21,12,10,1,4
"23583",48,20011029,35,1,"78",3,76,8,2,60,32,27,15,10,1,2,5,1,70,41,26,13,9,3,6
"23584",48,20011029,36,1,"24",3,69,3,0,63,40,31,16,11,0,1,10,4,58,34,28,11,10,3,5
"23585",48,20011029,37,1,"33",3,72,13,3,58,30,24,15,10,1,2,0,1,63,41,25,5,11,5,11
"23586",48,20011029,38,0,"58",3,121,4,1,90,53,35,21,14,3,6,5,2,74,35,24,17,13,4,9
"23587",48,20011029,39,1,"36",3,71,8,3,61,40,33,10,10,2,2,7,0,59,37,23,10,9,6,9
"23588",48,20011029,40,1,"86",3,59,10,1,41,25,24,12,9,0,0,5,1,52,33,25,6,9,3,6
"23589",48,20011029,41,0,"86",3,141,9,5,112,68,47,18,16,7,13,4,3,106,63,41,23,16,5,9
"23590",48,20011029,42,1,"78",3,70,4,1,56,26,21,17,9,2,3,5,2,64,39,26,9,9,8,12
"23591",48,20011029,43,1,"33",3,69,6,0,48,32,23,12,8,1,1,0,2,57,31,17,13,8,3,7
"23592",48,20011029,44,1,"36",3,88,8,3,70,43,37,15,13,1,2,10,3,73,38,32,13,13,4,8
"23593",48,20011029,45,1,"78",3,71,5,2,59,33,29,13,10,1,3,6,2,61,34,28,8,9,4,8
"23594",48,20011029,46,1,"33",3,84,10,0,56,34,27,16,11,2,3,3,3,65,35,23,15,11,2,5
"23595",48,20011029,47,1,"33",5,164,14,2,126,79,59,33,21,1,2,6,6,126,72,59,24,20,7,11
"23596",32,20010101,1,1,"78",3,52,3,2,43,17,12,19,8,0,1,3,0,46,35,17,4,8,1,6
"23597",32,20010101,2,1,"86",3,87,2,2,75,53,40,11,11,6,7,10,2,81,53,37,9,10,11,14
"23598",32,20010101,3,1,"24",3,113,1,1,83,61,43,12,15,4,7,0,4,107,71,43,17,15,11,16
"23599",32,20010101,4,1,"84",3,60,3,3,46,27,22,11,8,2,2,0,2,49,27,17,10,9,2,6
"23600",32,20010101,5,1,"33",3,79,7,3,60,31,28,19,10,3,3,3,2,63,41,24,13,9,1,3
"23601",32,20010101,6,1,"33",3,66,7,4,52,26,24,17,10,0,0,3,3,66,38,24,16,10,4,6
"23602",32,20010101,7,1,"33",3,69,5,0,52,27,20,15,9,2,3,5,3,54,23,18,10,8,3,7
"23603",32,20010101,8,0,"58",3,84,5,1,68,45,39,14,11,1,1,9,3,67,38,32,16,11,2,3
"23604",32,20010101,9,0,"48",3,123,8,2,96,39,28,29,14,6,11,3,0,82,53,30,20,14,1,5
"23605",32,20010101,10,0,"16",3,85,5,2,77,51,42,11,13,1,2,4,1,72,40,29,19,13,5,8
"23606",32,20010101,11,1,"30",3,108,2,5,96,58,39,17,11,11,14,2,4,70,38,27,13,11,1,5
"23607",32,20010101,12,1,"65",3,59,2,2,41,24,19,11,8,0,1,2,3,51,31,17,6,8,4,9
"23608",32,20010101,13,1,"11",3,106,6,3,80,43,34,18,13,2,5,1,2,75,47,28,14,13,2,7
"23609",32,20010101,14,1,"11",3,90,10,3,67,45,33,12,11,1,3,6,3,80,35,27,18,11,3,6
"23610",32,20010101,15,1,"30",3,129,4,1,43,26,24,4,6,3,3,0,1,37,20,12,12,6,2,3
"23611",32,20010101,16,1,"36",3,139,3,5,79,38,31,22,14,1,4,0,1,105,53,36,19,15,8,14
"23612",32,20010101,17,1,"78",3,94,9,6,91,51,34,22,11,10,12,7,0,56,36,24,10,10,0,3
"23613",32,20010101,18,1,"24",3,66,3,2,40,27,23,7,8,1,2,2,4,57,28,17,10,9,4,9
"23614",32,20010101,19,1,"33",3,72,4,1,55,34,29,12,10,1,1,9,6,57,32,25,12,9,4,6
"23615",32,20010101,20,0,"58",3,94,2,0,68,36,23,20,11,6,8,2,3,62,22,12,23,11,4,8
"23616",32,20010101,21,0,"16",3,61,5,2,51,27,19,17,8,2,2,4,1,50,22,17,9,8,4,8
"23617",32,20010101,22,1,"30",3,122,1,1,96,73,46,11,13,7,10,2,2,95,55,34,14,13,12,19
"23618",32,20010101,23,1,"11",3,98,5,0,75,56,41,15,15,0,2,12,2,87,67,53,6,16,4,8
"23619",32,20010101,24,1,"36",3,95,7,3,59,27,24,17,9,1,2,5,0,72,46,29,8,9,11,15
"23620",32,20010101,25,1,"24",3,121,8,0,103,64,42,21,14,7,10,11,7,102,51,42,24,15,3,5
"23621",32,20010101,26,1,"33",3,74,2,0,52,22,17,17,8,3,4,1,2,43,22,10,8,8,2,7
"23622",32,20010101,27,0,"16",3,114,0,1,75,45,31,18,12,6,8,3,3,84,61,40,9,12,6,9
"23623",32,20010101,28,1,"11",3,60,7,2,46,33,25,7,7,3,3,0,2,41,19,8,10,8,0,5
"23624",32,20010101,29,1,"24",3,161,2,9,117,70,43,25,16,5,9,9,3,117,64,45,23,17,9,13
"23625",32,20010101,30,0,"16",3,57,4,1,39,26,21,11,8,0,0,5,5,50,29,17,8,8,0,4
"23626",32,20010101,31,0,"16",3,99,4,4,78,42,28,16,13,1,5,5,5,86,55,39,10,13,6,11
"23627",32,20010128,1,1,"30",3,130,11,2,109,66,47,25,16,9,11,0,2,98,70,52,15,16,4,5
"23628",32,20010128,2,1,"20",3,71,6,4,61,29,24,18,10,2,3,0,2,75,46,27,13,9,7,10
"23629",32,20010128,3,1,"19",3,104,1,8,100,56,40,16,14,6,10,4,6,83,45,29,16,14,6,11
"23630",32,20010128,4,1,"36",3,81,12,1,60,37,31,13,11,0,2,2,2,67,43,29,12,10,2,5
"23631",32,20010128,5,1,"4",3,52,3,1,39,23,21,8,7,1,1,1,2,49,24,13,9,7,5,10
"23632",32,20010128,6,1,"4",3,51,4,3,47,23,19,16,8,2,2,0,5,51,31,18,7,8,0,4
"23633",32,20010128,7,1,"19",3,87,2,4,75,44,32,19,10,1,2,3,3,74,41,31,15,11,3,6
"23634",32,20010128,8,1,"4",3,46,2,4,38,18,15,14,7,0,0,1,10,46,17,9,11,7,5,10
"23635",32,20010128,9,1,"4",3,87,10,5,70,40,33,14,11,4,5,2,0,69,54,34,7,11,5,8
"23636",32,20010128,10,1,"16",3,66,4,9,72,45,29,12,10,7,10,0,6,55,22,14,14,10,1,6
"23637",32,20010128,11,1,"13",3,132,9,7,91,43,36,33,16,1,3,7,7,92,47,36,26,16,3,7
"23638",32,20010128,12,1,"70",3,108,13,4,80,46,39,17,14,5,7,6,7,86,38,26,26,14,2,6
"23639",32,20010128,13,1,"78",3,69,7,6,61,26,21,18,10,2,5,7,6,85,45,24,20,10,7,12
"23640",32,20010128,14,1,"96",3,79,8,4,59,35,27,13,10,1,2,5,3,86,54,36,12,10,10,13
"23641",32,20010128,15,1,"4",3,126,14,4,105,70,56,14,16,8,10,2,6,110,65,41,26,16,3,5
"23642",32,20010128,16,1,"30",3,63,5,1,46,28,23,13,10,0,1,6,11,66,29,21,16,10,1,5
"23643",32,20010128,17,1,"30",3,77,6,2,59,35,25,16,10,2,3,2,3,69,33,22,16,9,4,7
"23644",32,20010128,18,1,"19",3,61,2,0,47,30,22,12,8,4,5,3,3,55,18,13,12,8,4,9
"23645",32,20010128,19,1,"4",3,99,6,5,94,48,36,24,15,3,7,3,4,81,44,29,18,14,5,10
"23646",32,20010128,20,1,"4",3,90,5,4,86,53,36,16,11,9,12,4,4,74,38,27,14,11,3,7
"23647",32,20010128,21,1,"4",3,63,4,5,48,24,20,14,8,1,1,6,7,46,19,13,9,7,5,9
"23648",32,20010128,22,1,"13",3,75,8,7,70,38,34,19,11,5,5,6,0,57,39,30,14,11,0,1
"23649",32,20010128,23,1,"78",3,138,8,7,102,48,40,32,16,3,4,10,3,127,64,52,29,15,6,7
"23650",32,20010128,24,1,"30",3,80,3,2,69,46,30,13,11,3,6,2,4,78,50,32,10,11,6,10
"23651",32,20010128,25,1,"30",3,120,3,8,104,54,36,22,14,11,15,0,2,98,54,32,24,14,6,11
"23652",32,20010128,26,1,"4",3,70,2,1,52,31,24,14,10,0,1,3,5,71,41,25,15,11,8,12
"23653",32,20010128,27,1,"13",3,77,4,7,65,26,24,21,10,1,1,6,4,62,25,21,20,10,3,5
"23654",32,20010128,28,1,"30",3,129,7,7,126,74,46,22,14,17,22,4,19,93,40,25,16,14,3,12
"23655",32,20010128,29,1,"4",3,98,3,3,69,37,31,19,11,2,4,2,4,81,52,35,13,10,7,10
"23656",32,20010128,30,1,"30",3,78,4,5,65,35,29,16,10,0,1,6,10,77,40,30,16,11,3,6
"23657",32,20010128,31,1,"30",3,90,6,2,72,35,28,24,11,1,1,4,4,72,34,28,21,11,3,4
"23658",32,20010101,1,1,"96",3,92,11,9,76,40,37,17,11,7,8,1,3,79,50,33,14,10,7,9
"23659",32,20010101,2,1,"25",3,70,9,1,49,30,26,14,10,0,0,1,4,80,33,22,25,10,6,9
"23660",32,20010101,3,1,"76",3,62,5,0,48,29,27,9,9,0,0,7,1,57,27,17,17,9,3,6
"23661",32,20010101,4,0,"33",3,173,10,9,107,58,39,21,16,9,15,6,2,108,68,41,15,15,7,16
"23662",32,20010101,5,1,"33",3,104,10,2,82,34,27,32,15,4,7,16,3,90,38,33,27,15,3,6
